"Gender","State","State.Rate","Height","Weight","BMI","Age","Risk"
"Female","NC",0.179748900356986,172,77.8,26.2979989183342,18,"Low"
"Female","MS",0.265578721907092,173,66,22.0521901834341,45,"Low"
"Female","TX",0.100671298862312,174,52.7,17.4065266217466,28,"Low"
"Female","MO",0.114386258353448,163,91.2,34.3257179419624,69,"High"
"Female","CT",0.129071275484612,168,88.4,31.3208616780045,26,"Low"
"Female","MA",0.100433675996913,173,56.8,18.9782485215009,56,"Low"
"Female","MD",0.117150570277547,153,95.5,40.79627493699,54,"Low"
"Female","NM",0.205207447350892,168,99.3,35.1828231292517,80,"High"
"Female","TX",0.100671298862312,162,96.5,36.7703094040543,50,"Low"
"Female","GA",0.137354303950987,175,85.7,27.9836734693878,21,"Low"
"Female","TN",0.119972760777795,163,84.4,31.7663442357635,42,"Low"
"Female","MD",0.117150570277547,151,44.1,19.3412569624139,19,"Low"
"Female","PA",0.12856015999466,151,64.5,28.2882329722381,69,"Low"
"Female","IL",0.109404745365772,154,52.9,22.3056164614606,20,"Low"
"Female","OH",0.127584238747809,165,87.5,32.139577594123,62,"Low"
"Female","WA",0.162924697775449,157,58.4,23.6926447320378,51,"Low"
"Female","NC",0.179748900356986,168,51.5,18.2468820861678,84,"High"
"Female","TX",0.100671298862312,165,94.1,34.5638200183655,35,"Low"
"Female","DE",0.0654670269028109,169,60,21.0076677987465,64,"Low"
"Female","NY",0.0908031518537939,160,92.2,36.015625,71,"High"
"Female","LA",0.139323916055719,172,75.2,25.4191454840454,33,"Low"
"Female","IA",0.125604724131446,169,67.9,23.7736773922482,80,"High"
"Female","NC",0.179748900356986,163,72.5,27.2874402499153,23,"Low"
"Female","FL",0.110344601599586,175,77.5,25.3061224489796,19,"Low"
"Female","MS",0.265578721907092,174,97.5,32.2037257233452,39,"Low"
"Female","MI",0.116100660793972,169,87.9,30.7762333251637,77,"High"
"Female","NY",0.0908031518537939,170,80,27.681660899654,60,"Low"
"Female","IN",0.127531359173892,153,53.1,22.6835832372165,51,"Low"
"Female","NY",0.0908031518537939,154,99.1,41.7861359419801,52,"Low"
"Female","CA",0.144250618094429,159,61,24.1287923737194,74,"High"
"Female","MA",0.100433675996913,172,49.1,16.5968090859924,33,"Low"
"Female","TX",0.100671298862312,156,102.1,41.9543063773833,78,"High"
"Female","NV",0.223737886454613,165,100.5,36.9146005509642,60,"High"
"Female","OR",0.189499316321254,164,54.1,20.1145151695419,44,"Low"
"Female","NC",0.179748900356986,155,66.4,27.6378772112383,65,"Low"
"Female","MN",0.122278237053229,162,78.9,30.0640146319159,77,"High"
"Female","GA",0.137354303950987,153,86.7,37.037037037037,49,"Low"
"Female","PA",0.12856015999466,164,102.7,38.1841165972635,35,"Low"
"Female","TX",0.100671298862312,169,67.6,23.6686390532544,74,"High"
"Female","KY",0.318099534961676,157,87.4,35.4578279037689,84,"High"
"Female","IN",0.127531359173892,174,103,34.0203461487647,36,"Low"
"Female","IL",0.109404745365772,162,78.3,29.8353909465021,19,"Low"
"Female","KS",0.17190842156552,175,75.1,24.5224489795918,38,"Low"
"Female","TX",0.100671298862312,170,75.8,26.2283737024221,28,"Low"
"Female","AK",0.257532854739898,158,59.9,23.9945521551033,25,"Low"
"Female","ND",0.2565,170,50.3,17.4048442906574,70,"High"
"Female","NY",0.0908031518537939,175,67.4,22.0081632653061,22,"Low"
"Female","NY",0.0908031518537939,172,75.3,25.4529475392104,18,"Low"
"Female","CO",0.132889062545177,167,94.8,33.9918964466277,69,"High"
"Female","MS",0.265578721907092,162,85.5,32.5788751714678,21,"Low"
"Female","TX",0.100671298862312,164,70.5,26.2120761451517,74,"High"
"Female","MN",0.122278237053229,169,74.9,26.2245719687686,73,"High"
"Female","VA",0.141723188012751,168,57.4,20.3373015873016,73,"High"
"Female","MA",0.100433675996913,160,91.8,35.859375,48,"Low"
"Female","OH",0.127584238747809,157,98.1,39.7987747981662,48,"Low"
"Female","CA",0.144250618094429,157,72.3,29.33181873504,42,"Low"
"Female","AZ",0.114179822725206,165,52.1,19.1368227731864,47,"Low"
"Female","FL",0.110344601599586,175,94.2,30.7591836734694,26,"Low"
"Female","PA",0.12856015999466,157,53.5,21.7047344719867,54,"Low"
"Female","MN",0.122278237053229,172,73.1,24.7093023255814,32,"Low"
"Female","TX",0.100671298862312,165,92.2,33.8659320477502,30,"Low"
"Female","MI",0.116100660793972,167,66.4,23.8086700849797,57,"Low"
"Female","CA",0.144250618094429,172,104.1,35.1879394267171,55,"Low"
"Female","NY",0.0908031518537939,156,94.4,38.7902695595003,22,"Low"
"Female","NY",0.0908031518537939,154,94,39.6356889863383,35,"Low"
"Female","SC",0.187358758543012,168,72.3,25.6164965986395,71,"High"
"Female","AK",0.257532854739898,170,59.9,20.7266435986159,27,"Low"
"Female","NY",0.0908031518537939,167,83.5,29.940119760479,20,"Low"
"Female","MS",0.265578721907092,153,95.5,40.79627493699,76,"High"
"Female","NY",0.0908031518537939,150,59.5,26.4444444444444,80,"High"
"Female","MN",0.122278237053229,160,80,31.25,70,"High"
"Female","CA",0.144250618094429,160,63.2,24.6875,31,"Low"
"Female","TX",0.100671298862312,171,62.5,21.3740980130639,56,"Low"
"Female","NM",0.205207447350892,173,58,19.379197433927,22,"Low"
"Female","TX",0.100671298862312,162,73,27.8158817253467,27,"Low"
"Female","MA",0.100433675996913,163,61.8,23.260190447514,22,"Low"
"Female","FL",0.110344601599586,157,91.9,37.2834597752444,31,"Low"
"Female","HI",0.0477201818345486,163,66.9,25.1797207271632,42,"Low"
"Female","KY",0.318099534961676,156,59.2,24.3261012491782,74,"High"
"Female","ME",0.161901019978188,164,96.9,36.0276621058893,27,"Low"
"Female","TX",0.100671298862312,171,75.9,25.9567046270647,39,"Low"
"Female","MN",0.122278237053229,164,88.2,32.7929803688281,37,"Low"
"Female","CA",0.144250618094429,162,46,17.5278158817253,19,"Low"
"Female","MO",0.114386258353448,172,80.9,27.3458626284478,54,"Low"
"Female","ME",0.161901019978188,167,55.5,19.9003191222346,79,"High"
"Female","KY",0.318099534961676,158,94,37.6542220797949,27,"Low"
"Female","GA",0.137354303950987,154,95.7,40.3525046382189,34,"Low"
"Female","TN",0.119972760777795,153,53.8,22.9826135247127,75,"High"
"Female","TX",0.100671298862312,167,85.7,30.7289612391983,61,"Low"
"Female","CA",0.144250618094429,157,83.7,33.9567528094446,43,"Low"
"Male","UT",0.105887423735871,163,94.5,35.5677669464413,19,"Low"
"Female","MN",0.122278237053229,161,55.8,21.5269472628371,29,"Low"
"Female","DE",0.0654670269028109,169,48.7,17.0512236966493,24,"Low"
"Female","WI",0.178147576862884,172,72.4,24.4726879394267,41,"Low"
"Female","MA",0.100433675996913,157,52.7,21.3801776948355,72,"High"
"Female","TN",0.119972760777795,156,73.4,30.1610782380013,52,"Low"
"Female","GA",0.137354303950987,158,94.6,37.8945681781766,22,"Low"
"Female","NJ",0.132262016886695,164,52.3,19.4452706722189,64,"Low"
"Female","MD",0.117150570277547,160,71.9,28.0859375,58,"Low"
"Female","CA",0.144250618094429,158,91.7,36.7328953693318,41,"Low"
"Female","OH",0.127584238747809,170,77.1,26.6782006920415,44,"Low"
"Female","CA",0.144250618094429,160,74.8,29.21875,69,"Low"
"Female","NJ",0.132262016886695,170,75.6,26.159169550173,60,"Low"
"Female","IL",0.109404745365772,154,104.9,44.2317422836903,76,"High"
"Female","CT",0.129071275484612,172,86.1,29.1035694970254,25,"Low"
"Female","WI",0.178147576862884,161,79.1,30.5157980016203,42,"Low"
"Female","MA",0.100433675996913,159,79.7,31.5256516751711,83,"High"
"Female","SC",0.187358758543012,167,66.9,23.9879522392341,76,"High"
"Female","TX",0.100671298862312,168,70.9,25.1204648526077,61,"Low"
"Female","WA",0.162924697775449,156,88.7,36.448060486522,42,"Low"
"Female","PA",0.12856015999466,152,88.1,38.1319252077562,78,"High"
"Female","MD",0.117150570277547,164,80.7,30.0044616299821,56,"Low"
"Female","WA",0.162924697775449,163,85.8,32.2932741164515,57,"Low"
"Female","WA",0.162924697775449,172,47.4,16.0221741481882,20,"Low"
"Female","WI",0.178147576862884,157,103.3,41.9083938496491,32,"Low"
"Female","NY",0.0908031518537939,151,56.4,24.7357572036314,82,"High"
"Female","AL",0.10476258908374,157,57.8,23.4492271491744,58,"Low"
"Female","TX",0.100671298862312,167,100.8,36.1432822976801,41,"Low"
"Female","GA",0.137354303950987,165,58.5,21.4876033057851,18,"Low"
"Female","TX",0.100671298862312,159,83.9,33.1869783631977,43,"Low"
"Female","TN",0.119972760777795,169,57.1,19.9922971884738,67,"Low"
"Female","TX",0.100671298862312,166,84.8,30.7736971984323,72,"High"
"Female","PA",0.12856015999466,157,79.3,32.171690535113,66,"Low"
"Female","GA",0.137354303950987,173,88.2,29.4697450633165,26,"Low"
"Female","CA",0.144250618094429,155,65.6,27.3048907388137,20,"Low"
"Female","NY",0.0908031518537939,172,50.9,17.2052460789616,47,"Low"
"Female","MA",0.100433675996913,162,69.8,26.5965554031398,72,"High"
"Female","GA",0.137354303950987,170,100.1,34.636678200692,27,"Low"
"Female","CO",0.132889062545177,161,84.6,32.6376297210756,76,"High"
"Female","CA",0.144250618094429,172,90.4,30.5570578691184,43,"Low"
"Female","TX",0.100671298862312,175,85.8,28.0163265306122,34,"Low"
"Female","OH",0.127584238747809,154,71.5,30.1484230055659,51,"Low"
"Female","AZ",0.114179822725206,157,62.2,25.234289423506,78,"High"
"Female","MS",0.265578721907092,157,80.3,32.577386506552,60,"Low"
"Female","NE",0.220026074907659,157,99.3,40.2856099638931,70,"High"
"Female","CA",0.144250618094429,156,57.4,23.586456278764,25,"Low"
"Female","MI",0.116100660793972,158,66,26.4380708219837,74,"High"
"Female","MD",0.117150570277547,170,84.8,29.3425605536332,59,"Low"
"Female","IN",0.127531359173892,170,70.6,24.4290657439446,66,"Low"
"Female","MI",0.116100660793972,170,78,26.9896193771626,58,"Low"
"Female","NV",0.223737886454613,152,51.3,22.2039473684211,81,"High"
"Female","TX",0.100671298862312,160,93,36.328125,31,"Low"
"Female","CA",0.144250618094429,161,91.1,35.1452490258863,27,"Low"
"Female","NJ",0.132262016886695,166,65.5,23.769777906808,82,"High"
"Female","MN",0.122278237053229,168,86.6,30.6831065759637,68,"High"
"Female","TX",0.100671298862312,162,61.9,23.5863435451913,66,"Low"
"Female","WY",0.111853907517577,156,57.1,23.4631821170283,19,"Low"
"Female","TX",0.100671298862312,159,68.6,27.1350025711008,63,"Low"
"Female","TX",0.100671298862312,171,65.3,22.3316576040491,48,"Low"
"Female","MA",0.100433675996913,159,82.5,32.6332028005221,33,"Low"
"Female","KY",0.318099534961676,156,98.3,40.3928336620644,26,"Low"
"Female","TX",0.100671298862312,169,71,24.8590735618501,51,"Low"
"Female","FL",0.110344601599586,157,70,28.3987180007303,47,"Low"
"Female","OR",0.189499316321254,162,87.4,33.3028501752782,36,"Low"
"Female","IA",0.125604724131446,161,79.2,30.5543767601559,27,"Low"
"Female","LA",0.139323916055719,172,82.3,27.8190914007572,51,"Low"
"Female","MS",0.265578721907092,156,97.2,39.9408284023669,76,"High"
"Female","NC",0.179748900356986,165,95.9,35.2249770431589,77,"High"
"Female","UT",0.105887423735871,156,90.3,37.1055226824458,69,"High"
"Female","NY",0.0908031518537939,169,89.3,31.2664122404678,45,"Low"
"Female","AR",0.148165824485481,154,55,23.191094619666,34,"Low"
"Female","NM",0.205207447350892,170,80.6,27.8892733564014,47,"Low"
"Female","MI",0.116100660793972,166,87.7,31.826099579039,62,"Low"
"Female","KS",0.17190842156552,163,75,28.2283864654296,20,"Low"
"Female","WI",0.178147576862884,152,85.1,36.8334487534626,61,"High"
"Female","NY",0.0908031518537939,154,74,31.2025636700961,28,"Low"
"Female","NV",0.223737886454613,159,72.9,28.8358846564614,59,"Low"
"Female","MI",0.116100660793972,159,46.4,18.3537043629603,18,"Low"
"Female","SC",0.187358758543012,162,101.5,38.6755067825027,65,"High"
"Female","NM",0.205207447350892,152,63.3,27.3978531855956,81,"High"
"Female","CA",0.144250618094429,160,100.5,39.2578125,70,"High"
"Female","NJ",0.132262016886695,169,72.4,25.3492524771542,73,"High"
"Female","FL",0.110344601599586,166,80,29.0317898098418,80,"High"
"Female","LA",0.139323916055719,169,70.4,24.6489968838626,18,"Low"
"Female","NM",0.205207447350892,169,65.6,22.9683834599629,67,"Low"
"Female","IA",0.125604724131446,162,69.8,26.5965554031398,83,"High"
"Female","TX",0.100671298862312,171,51.9,17.7490509900482,71,"High"
"Female","NY",0.0908031518537939,164,75,27.8851873884592,29,"Low"
"Female","IL",0.109404745365772,162,65.9,25.11050144795,52,"Low"
"Female","NY",0.0908031518537939,155,59,24.5577523413111,62,"Low"
"Female","MO",0.114386258353448,158,92,36.8530684185227,32,"Low"
"Female","MI",0.116100660793972,155,95.5,39.7502601456816,60,"High"
"Female","NJ",0.132262016886695,160,84.6,33.046875,78,"High"
"Female","NY",0.0908031518537939,156,80.7,33.1607495069034,55,"Low"
"Female","MO",0.114386258353448,154,52.7,22.2212852082982,20,"Low"
"Female","FL",0.110344601599586,169,79.9,27.9752109519975,84,"High"
"Female","SC",0.187358758543012,172,93.2,31.5035154137372,49,"Low"
"Female","OH",0.127584238747809,154,74,31.2025636700961,81,"High"
"Female","NJ",0.132262016886695,164,82.7,30.7480666270077,57,"Low"
"Female","NJ",0.132262016886695,174,90.3,29.8256044391597,47,"Low"
"Female","PA",0.12856015999466,159,75.3,29.7852141924766,79,"High"
"Female","OR",0.189499316321254,155,69.5,28.9281997918835,30,"Low"
"Female","MT",0.254407829220599,166,77.1,27.979387429235,78,"High"
"Female","CA",0.144250618094429,160,58.3,22.7734375,52,"Low"
"Female","FL",0.110344601599586,152,57.9,25.060595567867,19,"Low"
"Female","OH",0.127584238747809,159,92.3,36.5096317392508,23,"Low"
"Female","IL",0.109404745365772,155,89.7,37.3361082206035,36,"Low"
"Female","WI",0.178147576862884,158,73.2,29.3222240025637,63,"Low"
"Female","TX",0.100671298862312,168,89.5,31.7106009070295,62,"Low"
"Female","NC",0.179748900356986,158,93.7,37.5340490306041,64,"High"
"Female","FL",0.110344601599586,165,90.7,33.3149678604224,41,"Low"
"Male","OH",0.127584238747809,179,78.5,24.4998595549452,58,"Low"
"Female","IL",0.109404745365772,167,94.1,33.7409014306716,27,"Low"
"Female","NM",0.205207447350892,159,75.7,29.9434357818124,25,"Low"
"Female","PA",0.12856015999466,163,96.8,36.4334374647145,70,"High"
"Female","CA",0.144250618094429,162,51.2,19.5092211553117,36,"Low"
"Female","OH",0.127584238747809,168,69,24.4472789115646,18,"Low"
"Female","NC",0.179748900356986,169,85.2,29.8308882742201,22,"Low"
"Female","IL",0.109404745365772,169,98,34.312524071286,26,"Low"
"Female","NY",0.0908031518537939,167,95.8,34.3504607551364,33,"Low"
"Female","FL",0.110344601599586,174,73.2,24.1775663892192,30,"Low"
"Female","MN",0.122278237053229,169,81.1,28.3953643079724,60,"Low"
"Female","IN",0.127531359173892,166,92.2,33.4591377558426,52,"Low"
"Female","GA",0.137354303950987,166,69.1,25.0762084482508,37,"Low"
"Female","FL",0.110344601599586,166,101.5,36.8340833212367,80,"High"
"Female","RI",0.190780558467291,158,81.3,32.5668963307162,76,"High"
"Female","LA",0.139323916055719,162,65,24.7675659198293,48,"Low"
"Female","TX",0.100671298862312,153,87.1,37.2079114870349,78,"High"
"Female","ID",0.2279862177267,165,93.6,34.3801652892562,44,"Low"
"Female","CA",0.144250618094429,157,84,34.0784616008763,74,"High"
"Female","IA",0.125604724131446,163,60.5,22.7708984154466,65,"High"
"Female","LA",0.139323916055719,161,53.2,20.5238995409128,81,"High"
"Female","NC",0.179748900356986,173,75.5,25.2263690734739,31,"Low"
"Female","OH",0.127584238747809,168,55.4,19.6286848072562,23,"Low"
"Female","MN",0.122278237053229,153,77.9,33.277799137084,80,"High"
"Female","MI",0.116100660793972,174,56.1,18.5295283392786,37,"Low"
"Female","LA",0.139323916055719,168,103.9,36.812641723356,76,"High"
"Female","MD",0.117150570277547,167,70.4,25.2429273190147,76,"High"
"Female","IL",0.109404745365772,163,63.5,23.9000338740638,60,"Low"
"Female","PA",0.12856015999466,154,97.5,41.1114859166807,27,"Low"
"Female","MT",0.254407829220599,172,65,21.9713358572201,63,"Low"
"Female","TN",0.119972760777795,161,98.9,38.1543921916593,62,"High"
"Female","MN",0.122278237053229,166,52.2,18.9432428509218,75,"High"
"Female","NC",0.179748900356986,164,63.3,23.5350981558596,23,"Low"
"Female","CO",0.132889062545177,155,72.8,30.3017689906348,84,"High"
"Female","MA",0.100433675996913,174,83.3,27.5135420795349,53,"Low"
"Female","RI",0.190780558467291,157,76.6,31.0763114122277,62,"Low"
"Female","FL",0.110344601599586,160,64,25,47,"Low"
"Female","IL",0.109404745365772,166,74.3,26.9632747858905,49,"Low"
"Female","OK",0.176019099854024,168,72.3,25.6164965986395,50,"Low"
"Female","CA",0.144250618094429,175,83,27.1020408163265,20,"Low"
"Female","MI",0.116100660793972,157,67.9,27.5467564607083,63,"Low"
"Female","IL",0.109404745365772,170,84.4,29.204152249135,75,"High"
"Female","TX",0.100671298862312,170,88,30.4498269896194,32,"Low"
"Female","OK",0.176019099854024,152,77.1,33.3708448753463,58,"Low"
"Female","NY",0.0908031518537939,155,77.9,32.4245577523413,60,"Low"
"Female","MA",0.100433675996913,156,88.1,36.2015121630506,23,"Low"
"Female","NV",0.223737886454613,163,54.8,20.6255410440739,72,"High"
"Female","PA",0.12856015999466,171,83.6,28.5899935022742,26,"Low"
"Female","LA",0.139323916055719,168,74.8,26.5022675736961,60,"Low"
"Female","MN",0.122278237053229,159,89.2,35.2834144218979,77,"High"
"Female","VA",0.141723188012751,161,51.8,19.9837969214151,31,"Low"
"Female","LA",0.139323916055719,159,71.4,28.2425536964519,43,"Low"
"Female","LA",0.139323916055719,158,65.1,26.0775516744111,30,"Low"
"Female","IL",0.109404745365772,167,84.5,30.2986840689878,73,"High"
"Female","TX",0.100671298862312,156,72.5,29.7912557527942,82,"High"
"Female","NC",0.179748900356986,175,52.8,17.2408163265306,22,"Low"
"Female","NM",0.205207447350892,161,79.3,30.5929555186914,35,"Low"
"Female","MO",0.114386258353448,159,54.1,21.3994699576757,61,"Low"
"Female","NY",0.0908031518537939,164,61.9,23.0145746579417,28,"Low"
"Female","IL",0.109404745365772,156,93.3,38.3382642998028,56,"Low"
"Female","PA",0.12856015999466,157,92.7,37.6080165523956,43,"Low"
"Female","OK",0.176019099854024,162,96.2,36.6559975613473,60,"High"
"Female","FL",0.110344601599586,158,56.7,22.7127062970678,27,"Low"
"Female","OH",0.127584238747809,171,50.3,17.2018740809138,49,"Low"
"Female","MS",0.265578721907092,155,61,25.3902185223725,68,"High"
"Female","NC",0.179748900356986,165,58.9,21.6345270890725,71,"High"
"Female","IL",0.109404745365772,172,78.1,26.3994050838291,20,"Low"
"Female","NJ",0.132262016886695,154,100.4,42.3342890875358,35,"Low"
"Female","CO",0.132889062545177,173,49.4,16.5057302282068,20,"Low"
"Female","FL",0.110344601599586,154,48.6,20.4924945184685,25,"Low"
"Female","GA",0.137354303950987,172,64.5,21.8023255813954,54,"Low"
"Female","NC",0.179748900356986,171,92.9,31.7704592866181,57,"Low"
"Female","OR",0.189499316321254,161,64.4,24.8447204968944,81,"High"
"Female","FL",0.110344601599586,155,81,33.7148803329865,61,"Low"
"Female","NY",0.0908031518537939,167,77.6,27.8245903402775,45,"Low"
"Female","IL",0.109404745365772,164,61.9,23.0145746579417,19,"Low"
"Female","KS",0.17190842156552,155,73.1,30.426638917794,76,"High"
"Female","WA",0.162924697775449,161,59.4,22.9157825701169,24,"Low"
"Female","KS",0.17190842156552,154,100.1,42.2077922077922,70,"High"
"Female","IL",0.109404745365772,156,50.4,20.7100591715976,33,"Low"
"Female","GA",0.137354303950987,154,100.3,42.2921234609546,49,"Low"
"Female","SC",0.187358758543012,166,57,20.6851502395123,63,"Low"
"Female","WV",0.205323314756053,170,104.4,36.1245674740484,57,"High"
"Female","PA",0.12856015999466,154,52.8,22.2634508348794,70,"High"
"Female","NE",0.220026074907659,151,48.4,21.2271391605631,80,"High"
"Female","MN",0.122278237053229,173,49.7,16.6059674563133,18,"Low"
"Female","SC",0.187358758543012,158,62.9,25.1962826470117,69,"Low"
"Female","TX",0.100671298862312,153,83.7,35.7554786620531,48,"Low"
"Female","CO",0.132889062545177,169,85.7,30.005952172543,27,"Low"
"Female","KY",0.318099534961676,165,106.7,39.1919191919192,78,"High"
"Female","TX",0.100671298862312,167,95.3,34.1711786008821,61,"Low"
"Female","FL",0.110344601599586,166,58.9,21.374655247496,29,"Low"
"Female","MA",0.100433675996913,154,58.6,24.7090571765896,20,"Low"
"Female","IL",0.109404745365772,152,83.3,36.0543628808864,62,"Low"
"Female","IL",0.109404745365772,164,71.3,26.5095181439619,61,"Low"
"Female","IL",0.109404745365772,175,64.3,20.9959183673469,19,"Low"
"Female","TN",0.119972760777795,160,82.6,32.265625,64,"Low"
"Female","PA",0.12856015999466,157,56,22.7189744005842,67,"Low"
"Female","WI",0.178147576862884,169,55.1,19.2920415951822,46,"Low"
"Female","PA",0.12856015999466,165,56,20.5693296602387,54,"Low"
"Female","TX",0.100671298862312,168,95.9,33.9781746031746,54,"Low"
"Female","MI",0.116100660793972,164,72.4,26.918500892326,24,"Low"
"Female","MN",0.122278237053229,156,87.6,35.9960552268245,36,"Low"
"Female","TX",0.100671298862312,157,54.6,22.1510000405696,30,"Low"
"Female","LA",0.139323916055719,154,66,27.8293135435993,77,"High"
"Female","NV",0.223737886454613,157,57.6,23.3680879548866,64,"Low"
"Female","MT",0.254407829220599,163,76.3,28.7176784974971,82,"High"
"Female","NJ",0.132262016886695,156,83.9,34.4756738987508,80,"High"
"Female","IN",0.127531359173892,159,53.4,21.122582176338,21,"Low"
"Female","OK",0.176019099854024,155,82.1,34.1727367325702,58,"Low"
"Female","CA",0.144250618094429,153,104.4,44.5982314494425,77,"High"
"Female","GA",0.137354303950987,152,74.8,32.3753462603878,77,"High"
"Female","NC",0.179748900356986,157,94.2,38.2165605095541,83,"High"
"Female","AR",0.148165824485481,170,76.7,26.5397923875433,58,"Low"
"Female","MN",0.122278237053229,161,76,29.3198564870182,55,"Low"
"Female","CA",0.144250618094429,166,54.5,19.7779068079547,81,"High"
"Female","WV",0.205323314756053,165,88.1,32.3599632690542,26,"Low"
"Female","CA",0.144250618094429,175,87.1,28.4408163265306,24,"Low"
"Female","KS",0.17190842156552,156,65.1,26.7504930966469,34,"Low"
"Female","AL",0.10476258908374,166,104.5,37.9227754391058,55,"Low"
"Female","NY",0.0908031518537939,156,89,36.5713346482577,70,"High"
"Female","TN",0.119972760777795,172,76.9,25.9937804218497,28,"Low"
"Female","GA",0.137354303950987,175,94.1,30.7265306122449,39,"Low"
"Female","NM",0.205207447350892,152,75.2,32.5484764542936,74,"High"
"Female","MN",0.122278237053229,160,50.8,19.84375,43,"Low"
"Female","TX",0.100671298862312,157,81.2,32.9425128808471,61,"Low"
"Female","WI",0.178147576862884,155,75.1,31.2591050988554,38,"Low"
"Female","GA",0.137354303950987,159,56.5,22.3487994936909,57,"Low"
"Female","AZ",0.114179822725206,155,50.3,20.9365244536941,84,"High"
"Female","IA",0.125604724131446,165,60.7,22.2956841138659,75,"High"
"Female","OH",0.127584238747809,154,63.2,26.6486759993254,77,"High"
"Female","CA",0.144250618094429,169,64.9,22.7232940023108,20,"Low"
"Female","MD",0.117150570277547,154,68,28.6726260752235,78,"High"
"Female","ND",0.2565,171,77.9,26.6406757634828,33,"Low"
"Female","TX",0.100671298862312,175,80.9,26.4163265306122,36,"Low"
"Female","IA",0.125604724131446,159,94.2,37.2611842885962,41,"Low"
"Female","KY",0.318099534961676,172,98,33.1260140616549,27,"Low"
"Female","KS",0.17190842156552,160,65.3,25.5078125,28,"Low"
"Female","NV",0.223737886454613,155,100.7,41.9146722164412,79,"High"
"Female","IL",0.109404745365772,156,86,35.3385930309007,81,"High"
"Female","TX",0.100671298862312,155,50,20.8116545265349,67,"Low"
"Female","IL",0.109404745365772,173,91.8,30.6725918005947,53,"Low"
"Female","MS",0.265578721907092,167,87.1,31.2309512711105,20,"Low"
"Female","MO",0.114386258353448,153,55.8,23.836985774702,68,"Low"
"Female","VA",0.141723188012751,158,80.9,32.4066655984618,57,"Low"
"Female","VT",0.109881998135448,171,50.6,17.3044697513765,42,"Low"
"Female","WI",0.178147576862884,152,50.8,21.9875346260388,68,"High"
"Female","MI",0.116100660793972,162,98.6,37.5704923030026,61,"High"
"Female","IL",0.109404745365772,168,76.5,27.1045918367347,52,"Low"
"Female","CA",0.144250618094429,155,71.8,29.8855359001041,81,"High"
"Female","ME",0.161901019978188,153,55.6,23.7515485497031,51,"Low"
"Female","SC",0.187358758543012,163,66.7,25.1044450299221,65,"Low"
"Female","UT",0.105887423735871,171,96.6,33.0358058889915,38,"Low"
"Female","MA",0.100433675996913,167,73.9,26.4979023987952,34,"Low"
"Female","UT",0.105887423735871,174,86.8,28.6695732593473,21,"Low"
"Female","FL",0.110344601599586,169,77.5,27.1349042400476,30,"Low"
"Female","FL",0.110344601599586,167,104.2,37.3624009466098,45,"Low"
"Female","VA",0.141723188012751,164,93.4,34.7263533610946,68,"High"
"Female","CA",0.144250618094429,168,57.9,20.5144557823129,26,"Low"
"Female","TX",0.100671298862312,163,82.4,31.013587263352,74,"High"
"Female","CA",0.144250618094429,164,91.4,33.982748364069,62,"Low"
"Female","PA",0.12856015999466,165,70.6,25.9320477502296,65,"Low"
"Female","IN",0.127531359173892,171,76.5,26.1618959679902,50,"Low"
"Female","MD",0.117150570277547,170,78.8,27.2664359861592,21,"Low"
"Female","MS",0.265578721907092,172,91.1,30.7936722552731,43,"Low"
"Female","IL",0.109404745365772,161,83.7,32.2904208942556,30,"Low"
"Female","WI",0.178147576862884,157,70.1,28.4392875978741,23,"Low"
"Female","TX",0.100671298862312,153,98.2,41.9496774744756,47,"Low"
"Female","IL",0.109404745365772,172,99,33.4640346133045,24,"Low"
"Female","VA",0.141723188012751,156,77.5,31.8458251150559,29,"Low"
"Female","MD",0.117150570277547,171,72.8,24.8965493656168,41,"Low"
"Female","FL",0.110344601599586,161,74.7,28.8183326260561,28,"Low"
"Female","MI",0.116100660793972,155,78.5,32.6742976066597,67,"High"
"Male","VA",0.141723188012751,179,77.1,24.0629193845386,32,"Low"
"Female","NC",0.179748900356986,175,95.8,31.2816326530612,36,"Low"
"Female","IL",0.109404745365772,158,88,35.2507610959782,40,"Low"
"Female","HI",0.0477201818345486,159,76.9,30.41810054982,38,"Low"
"Female","WA",0.162924697775449,160,77.7,30.3515625,58,"Low"
"Female","NE",0.220026074907659,156,49.8,20.4635108481262,24,"Low"
"Female","CA",0.144250618094429,172,75.7,25.5881557598702,24,"Low"
"Female","CA",0.144250618094429,167,55.7,19.9720319839363,69,"Low"
"Female","MA",0.100433675996913,161,78,30.0914316577293,34,"Low"
"Female","VA",0.141723188012751,167,79.3,28.4341496647424,52,"Low"
"Female","OH",0.127584238747809,156,70.7,29.05161078238,29,"Low"
"Female","SC",0.187358758543012,161,85.4,32.94625978936,67,"High"
"Female","VA",0.141723188012751,168,95.4,33.8010204081633,56,"Low"
"Female","FL",0.110344601599586,172,51.7,17.4756625202812,22,"Low"
"Female","WV",0.205323314756053,174,99.2,32.7652265821112,25,"Low"
"Female","GA",0.137354303950987,151,51.8,22.7183018288672,83,"High"
"Female","TX",0.100671298862312,156,98.3,40.3928336620644,74,"High"
"Female","OH",0.127584238747809,174,86.5,28.5704848725063,29,"Low"
"Female","TX",0.100671298862312,169,57.2,20.0273099681384,30,"Low"
"Female","KY",0.318099534961676,160,49.7,19.4140625,83,"High"
"Female","MA",0.100433675996913,157,93.7,38.0137125238346,40,"Low"
